provincia,zona,titulo,precio_actual,metros,habitaciones,ascensor,planta,baños,cod_distrito,renta_neta_media_por_hogar
madrid,chamartin,"Estudio en calle General Zabala, 37, Ciudad Jardín, Madrid",465000,63,3.0,S,4ª,0,05,79274
madrid,ciudad-lineal,"Piso en calle Arturo Soria, 161, Colina, Madrid",1600000,325,3.0,S,BAJO,0,15,46937
madrid,fuencarral,"Chalet adosado en calle de Mataró, Tres Olivos - Valverde, Madrid",345000,85,3.0,S,1ª,0,08,62385
madrid,barrio-de-salamanca,"Piso en Recoletos, Madrid",1075000,82,1.0,S,1ª,0,04,69147
madrid,chamartin,"Casa o chalet independiente en calle del Genil, El Viso, Madrid",6950000,724,6.0,S,3ª,0,05,79274
madrid,retiro,"Piso en calle de la Anunciación, Niño Jesús, Madrid",1250000,168,4.0,S,3ª,0,03,64787
madrid,villa-de-vallecas,"Piso en calle Pico de la Cierva, Casco Histórico de Vallecas, Madrid",93100,57,1.0,N,2ª,0,18,39836
madrid,barajas,"Dúplex en calle Cometa, 7, Casco Histórico de Barajas, Madrid",376700,81,1.0,S,2ª,0,21,58405
madrid,chamberi,"Piso en calle de Magallanes, Arapiles, Madrid",475000,55,2.0,S,4ª,0,07,65174
madrid,fuencarral,"Casa o chalet independiente en calle Princesa Micomicona, Tres Olivos - Valverde, Madrid",1975000,710,6.0,S,6ª,0,08,62385
madrid,barrio-de-salamanca,"Piso en Goya, Madrid",1364900,130,2.0,S,6ª,0,04,69147
madrid,retiro,"Piso en calle del Alcalde Sainz de Baranda, 23, Ibiza, Madrid",890000,100,3.0,S,2ª,0,03,64787
madrid,centro,"Piso en calle de la Cruz, Huertas-Cortes, Madrid",275000,38,1.0,N,3ª,0,01,44958
madrid,ciudad-lineal,"Piso en calle Madres Plaza de Mayo, 32, Pueblo Nuevo, Madrid",250000,60,3.0,N,1ª,0,15,46937
madrid,ciudad-lineal,"Piso en calle de Ricardo Ortiz, Ventas, Madrid",237000,51,2.0,S,BAJO,0,15,46937
madrid,barrio-de-salamanca,"Piso en calle de Lagasca, Recoletos, Madrid",3395000,247,3.0,S,6ª,0,04,69147
madrid,chamartin,"Piso en calle de Mauricio Ravel, Castilla, Madrid",550000,80,4.0,S,1ª,0,05,79274
madrid,ciudad-lineal,"Piso en calle de Braulio Gutiérrez, Pueblo Nuevo, Madrid",225000,67,2.0,S,2ª,0,15,46937
madrid,puente-de-vallecas,"Piso en calle de Martínez de la Riva, San Diego, Madrid",129000,70,2.0,N,1ª,0,13,32666
madrid,moncloa,"Piso en Valdemarín, Madrid",1200000,185,5.0,S,1ª,0,09,71711
madrid,barrio-de-salamanca,"Piso en calle Lanuza, Fuente del Berro, Madrid",710000,92,3.0,S,1ª,0,04,69147
madrid,fuencarral,"Piso en avenida de Monforte de Lemos, 151, Pilar, Madrid",330000,56,2.0,S,13ª,0,08,62385
madrid,arganzuela,"Piso en calle de Tomás Bretón, Delicias, Madrid",240000,49,2.0,N,2ª,0,02,52857
madrid,puente-de-vallecas,"Piso en calle de Torremolinos, Palomeras sureste, Madrid",170000,53,2.0,S,BAJO,2,13,32666
madrid,chamberi,"Piso en calle de Guzmán el Bueno, Gaztambide, Madrid",360000,66,2.0,N,BAJO,1,07,65174
madrid,barrio-de-salamanca,"Piso en calle Naciones, Goya, Madrid",1380000,145,3.0,S,4ª,0,04,69147
madrid,chamartin,"Ático en Antonio Pérez, 24, El Viso, Madrid",2150000,160,2.0,S,4ª,0,05,79274
madrid,carabanchel,"Piso en calle de Aguilar del Río, Buena Vista, Madrid",195000,90,3.0,N,3ª,2,11,3635
madrid,barrio-de-salamanca,"Piso en calle de Serrano, Castellana, Madrid",4800000,300,3.0,S,3ª,0,04,69147
madrid,centro,"Piso en calle de Tetuán, Sol, Madrid",365000,38,1.0,S,3ª,0,01,44958
madrid,barrio-de-salamanca,"Piso en Goya, Madrid",1165000,168,4.0,S,3ª,0,04,69147
madrid,moncloa,"Piso en cuesta de San Vicente, Argüelles, Madrid",875000,130,4.0,S,6ª,2,09,71711
madrid,hortaleza,"Piso en calle de Alejandro Villegas, Canillas, Madrid",299000,58,2.0,S,BAJO,1,16,61472
madrid,centro,"Piso en calle de Zorrilla, Huertas-Cortes, Madrid",595000,85,2.0,N,4ª,2,01,44958
madrid,barrio-de-salamanca,"Piso en Recoletos, Madrid",829000,63,2.0,S,1ª,0,04,69147
madrid,centro,"Piso en calle Provisiones, 10, Lavapiés-Embajadores, Madrid",555000,105,3.0,S,1ª,2,01,44958
madrid,usera,"Piso en calle Arizónicas, 10, 12 de Octubre-Orcasur, Madrid",170000,40,2.0,N,BAJO,0,12,34651
madrid,centro,"Piso en calle de Ministriles, Lavapiés-Embajadores, Madrid",159000,25,1.0,N,2ª,0,01,44958
madrid,usera,"Piso en calle de Gainza, Orcasitas, Madrid",235000,88,3.0,S,7ª,0,12,34651
madrid,centro,"Piso en Lavapiés-Embajadores, Madrid",735000,89,2.0,S,3ª,0,01,44958
madrid,arganzuela,"Piso en calle de Moreno Nieto, 16, Imperial, Madrid",274000,48,1.0,S,BAJO,0,02,52857
madrid,retiro,"Piso en Estrella, Madrid",699000,130,4.0,S,9ª,0,03,64787
madrid,vicalvaro,"Piso en Urbanización Residencial Serpens, s/n, Los Berrocales, Madrid",236715,92,2.0,S,1ª,0,19,4287
madrid,centro,"Piso en calle del Almirante, 20, Chueca-Justicia, Madrid",3300000,240,4.0,S,3ª,0,01,44958
madrid,barrio-de-salamanca,"Piso en Guindalera, Madrid",450000,62,1.0,S,5ª,0,04,69147
madrid,villa-de-vallecas,"Piso en avenida del Ensanche de Vallecas, Ensanche de Vallecas - La Gavia, Madrid",180000,38,1.0,S,5ª,0,18,39836
madrid,centro,"Piso en Sol, Madrid",1150000,99,2.0,S,5ª,2,01,44958
madrid,san-blas,"Piso en calle Emilio Muñoz, 47, Simancas, Madrid",540000,86,3.0,S,4ª,0,20,44468
madrid,chamberi,"Piso en Zurbano, Almagro, Madrid",1060000,120,3.0,S,1ª,0,07,65174
madrid,centro,"Ático en calle de Fuencarral, Chueca-Justicia, Madrid",990000,95,2.0,S,5ª,0,01,44958
madrid,centro,"Piso en Huertas-Cortes, Madrid",770000,90,3.0,S,1ª,0,01,44958
madrid,san-blas,"Piso en calle de Deyanira, 59, Rejas, Madrid",199500,54,1.0,S,2ª,1,20,44468
madrid,chamberi,"Piso en Trafalgar, Madrid",795000,95,2.0,S,1ª,0,07,65174
madrid,retiro,"Piso en calle de Ibiza, Ibiza, Madrid",1179000,119,3.0,S,2ª,0,03,64787
madrid,barrio-de-salamanca,"Piso en Goya, Madrid",1795000,219,4.0,S,4ª,0,04,69147
madrid,carabanchel,"Piso en calle Clara Campoamor, Puerta Bonita, Madrid",106600,52,2.0,N,1ª,0,11,3635
madrid,carabanchel,"Piso en calle Jimena, Puerta Bonita, Madrid",183000,69,3.0,N,1ª,1,11,3635
madrid,centro,"Piso en calle del Olmo, Lavapiés-Embajadores, Madrid",490000,94,2.0,S,ENTREPLANTA,0,01,44958
madrid,centro,"Ático en calle de Alfonso VI, Palacio, Madrid",395000,53,1.0,N,5ª,0,01,44958
madrid,chamberi,"Piso en Gaztambide, Madrid",895000,110,3.0,S,1ª,0,07,65174
madrid,chamberi,"Piso en calle de Cea Bermúdez, 3, Arapiles, Madrid",630000,112,5.0,S,BAJO,0,07,65174
madrid,san-blas,"Piso en San Blas de Canillejas, Simancas, Madrid",265000,75,3.0,N,3ª,1,20,44468
madrid,tetuan,"Piso en paseo de la Castellana, Cuzco-Castillejos, Madrid",1449000,186,3.0,S,1ª,0,06,45762
madrid,fuencarral,"Piso en calle Joaquín Lorenzo, s/n, Peñagrande, Madrid",850000,151,4.0,S,1ª,0,08,62385
madrid,latina,"Piso en calle Almazan, 27, Lucero, Madrid",529000,130,4.0,S,8ª,0,10,38078
madrid,puente-de-vallecas,"Piso en ronda del Sur, Entrevías, Madrid",160000,68,3.0,S,1ª,0,13,32666
madrid,barrio-de-salamanca,"Piso en Lista, Madrid",495000,60,1.0,S,1ª,0,04,69147
madrid,arganzuela,"Piso en paseo de la Virgen del Puerto, Imperial, Madrid",757000,132,3.0,S,1ª,2,02,52857
madrid,chamberi,"Ático en paseo de San Francisco de Sales, 15, Vallehermoso, Madrid",1000400,126,2.0,S,9ª,2,07,65174
madrid,villa-de-vallecas,"Ático en calle de Peñaranda de Bracamonte, Ensanche de Vallecas - La Gavia, Madrid",529000,111,3.0,S,6ª,0,18,39836
madrid,centro,"Piso en Reyes, Malasaña-Universidad, Madrid",1700000,200,7.0,S,1ª,0,01,44958
madrid,centro,"Piso en calle de San Millán, Lavapiés-Embajadores, Madrid",430000,78,3.0,N,4ª,0,01,44958
madrid,carabanchel,"Piso en Isabel Patacon, Buena Vista, Madrid",128000,74,3.0,N,2ª,1,11,3635
madrid,carabanchel,"Casa o chalet independiente en calle Conde de Eleta, Vista Alegre, Madrid",375000,164,4.0,S,SÓTANO,0,11,3635
madrid,san-blas,"Estudio en nectar, 31, Canillejas, Madrid",140000,40,5.0,S,SÓTANO,0,20,44468
madrid,barrio-de-salamanca,"Chalet adosado en Fuente del Berro, Madrid",2400000,297,5.0,S,6ª,0,04,69147
madrid,centro,"Piso en Sol, Madrid",836000,86,2.0,S,6ª,2,01,44958
madrid,chamartin,"Piso en avenida de Ramón y Cajal, Bernabéu-Hispanoamérica, Madrid",450410,56,1.0,S,1ª,1,05,79274
madrid,barrio-de-salamanca,"Piso en calle de Maldonado, Lista, Madrid",1400000,155,3.0,S,6ª,0,04,69147
madrid,barajas,"Piso en calle Alagón, Timón, Madrid",156000,57,3.0,N,2ª,0,21,58405
madrid,puente-de-vallecas,"Piso en calle del Tranvia de Arganda, 14, Palomeras sureste, Madrid",337000,85,2.0,S,1ª,0,13,32666
madrid,arganzuela,"Piso en Ricardo Damas, 9, Legazpi, Madrid",570000,100,2.0,S,2ª,0,02,52857
madrid,barrio-de-salamanca,"Piso en calle de Recoletos, Recoletos, Madrid",1090000,85,2.0,S,2ª,0,04,69147
madrid,tetuan,"Piso en calle de Villaamil, Berruguete, Madrid",199999,44,1.0,S,SÓTANO,1,06,45762
madrid,barrio-de-salamanca,"Piso en Lista, Madrid",1845000,220,4.0,S,1ª,0,04,69147
madrid,chamberi,"Estudio en calle de María de Guzmán, Nuevos Ministerios-Ríos Rosas, Madrid",397000,46,7.0,S,4ª,0,07,65174
madrid,moncloa,"Casa o chalet independiente en El Plantío, Madrid",2900000,1141,7.0,S,2ª,0,09,71711
madrid,barrio-de-salamanca,"Piso en calle de Claudio Coello, s/n, Recoletos, Madrid",1570000,130,3.0,S,3ª,3,04,69147
madrid,chamartin,"Piso en paseo de La Habana, 21, El Viso, Madrid",1480000,171,3.0,S,6ª,1,05,79274
madrid,san-blas,"Piso en Arcos, Madrid",170000,51,2.0,N,3ª,0,20,44468
madrid,centro,"Piso en calle de San Bartolomé, Chueca-Justicia, Madrid",890000,123,2.0,S,1ª,0,01,44958
madrid,fuencarral,"Chalet pareado en Basilio De Prado, s/n, Peñagrande, Madrid",1499000,391,4.0,N,BAJO,0,08,62385
madrid,carabanchel,"Piso en Puerta Bonita, Madrid",189000,65,3.0,N,BAJO,0,11,3635
madrid,centro,"Piso en calle del Mesón de Paredes, 82, Lavapiés-Embajadores, Madrid",465240,78,2.0,S,5ª,0,01,44958
madrid,barrio-de-salamanca,"Piso en Goya, Madrid",1129000,103,2.0,S,6ª,0,04,69147
madrid,san-blas,"Piso en calle Rufino González, 59, Simancas, Madrid",269000,65,1.0,S,3ª,0,20,44468
madrid,arganzuela,"Piso en Mazarredo, 18, Imperial, Madrid",509000,63,1.0,S,1ª,0,02,52857
madrid,centro,"Piso en calle de San Lucas, 3, Chueca-Justicia, Madrid",250000,29,1.0,N,3ª,0,01,44958
madrid,usera,"Piso en Zofío, Madrid",94000,63,2.0,N,2ª,1,12,34651
madrid,tetuan,"Piso en calle de Orense, Cuatro Caminos, Madrid",620000,120,3.0,S,2ª,0,06,45762
madrid,barrio-de-salamanca,"Piso en Lista, Madrid",839000,124,2.0,S,2ª,2,04,69147
madrid,centro,"Piso en calle de Almadén, Huertas-Cortes, Madrid",185000,20,1.0,N,1ª,0,01,44958
madrid,chamartin,"Ático en avenida Burgos, 5, Castilla, Madrid",2515000,218,4.0,S,BAJO,0,05,79274
madrid,centro,"Piso en calle de Casto Plasencia, Malasaña-Universidad, Madrid",550000,85,3.0,N,BAJO,3,01,44958
madrid,barrio-de-salamanca,"Piso en Goya, Madrid",2359000,207,3.0,S,6ª,0,04,69147
madrid,hortaleza,"Piso en Gran Vía de Hortaleza, Pinar del Rey, Madrid",645000,135,2.0,S,2ª,0,16,61472
madrid,centro,"Piso en Malasaña-Universidad, Madrid",280000,32,1.0,N,2ª,0,01,44958
madrid,barrio-de-salamanca,"Piso en Fuente del Berro, Madrid",236000,33,1.0,S,BAJO,0,04,69147
madrid,centro,"Piso en calle del Arenal, Sol, Madrid",430000,83,2.0,S,4ª,0,01,44958
madrid,centro,"Estudio en calle de Tribulete, 17, Lavapiés-Embajadores, Madrid",345000,70,1.0,N,BAJO,0,01,44958
madrid,tetuan,"Piso en calle Navas, 4, Cuzco-Castillejos, Madrid",247899,53,1.0,S,BAJO,0,06,45762
madrid,barrio-de-salamanca,"Piso en Castellana, Madrid",3180000,250,4.0,S,1ª,0,04,69147
madrid,ciudad-lineal,"Piso en calle Germán Pérez Carrasco, Quintana, Madrid",390000,92,3.0,N,1ª,2,15,46937
madrid,hortaleza,"Piso en Virgen del Cortijo - Manoteras, Madrid",465000,68,1.0,S,10ª,0,16,61472
madrid,chamberi,"Ático en Trafalgar, Madrid",950000,80,2.0,S,6ª,0,07,65174
madrid,usera,"Piso en Moscardó, Madrid",255000,53,1.0,N,BAJO,0,12,34651
madrid,fuencarral,"Ático en Mirasierra, Madrid",2075000,284,4.0,S,6ª,0,08,62385
madrid,barrio-de-salamanca,"Piso en Goya, Madrid",1129000,117,2.0,S,1ª,0,04,69147
madrid,centro,"Piso en calle de la Paz, Sol, Madrid",425000,70,1.0,N,2ª,0,01,44958
madrid,chamberi,"Piso en calle de Blasco de Garay, Gaztambide, Madrid",730000,95,2.0,S,1ª,1,07,65174
madrid,ciudad-lineal,"Piso en calle de Sorzano, San Juan Bautista, Madrid",485000,70,1.0,S,4ª,0,15,46937
madrid,barrio-de-salamanca,"Ático en calle de Don Ramón de la Cruz, Goya, Madrid",1149000,130,2.0,S,7ª,0,04,69147
madrid,chamartin,"Ático en El Viso, Madrid",17500000,697,4.0,S,8ª,0,05,79274
madrid,carabanchel,"Dúplex en calle del Maravedí, 10, Pau de Carabanchel, Madrid",595000,204,4.0,S,6ª,0,11,3635
madrid,latina,"Piso en calle de la Duquesa de Parcent, Lucero, Madrid",170000,67,3.0,S,BAJO,0,10,38078
madrid,retiro,"Piso en Estrella, Madrid",749000,151,3.0,S,3ª,0,03,64787
madrid,moratalaz,"Piso en calle Pico de los Artilleros, Vinateros, Madrid",226000,72,1.0,N,3ª,0,14,42823
madrid,centro,"Estudio en calle del Bastero, 17, Lavapiés-Embajadores, Madrid",167000,30,2.0,N,3ª,0,01,44958
madrid,chamberi,"Ático en calle de Raimundo Fernández Villaverde, Nuevos Ministerios-Ríos Rosas, Madrid",650000,87,2.0,S,7ª,0,07,65174
madrid,puente-de-vallecas,"Piso en calle de Josué Lillo, San Diego, Madrid",210000,94,3.0,N,2ª,2,13,32666
madrid,barrio-de-salamanca,"Piso en calle del General Pardiñas, 118, Lista, Madrid",1495000,160,3.0,S,3ª,0,04,69147
madrid,vicalvaro,"Chalet adosado en calle Marqués de Casa Tilly, s/n, El Cañaveral, Madrid",580000,256,5.0,S,2ª,0,19,4287
madrid,tetuan,"Piso en calle de Ana María, Valdeacederas, Madrid",240000,56,1.0,S,2ª,1,06,45762
madrid,barrio-de-salamanca,"Piso en calle de Don Ramón de la Cruz, 36, Recoletos, Madrid",2595000,153,3.0,S,1ª,0,04,69147
madrid,barrio-de-salamanca,"Piso en calle del Príncipe de Vergara, 81, Castellana, Madrid",1370000,164,3.0,S,BAJO,0,04,69147
madrid,hortaleza,"Dúplex en calle de Andorra, Canillas, Madrid",230000,80,2.0,S,BAJO,0,16,61472
madrid,barrio-de-salamanca,"Piso en calle de Pedro Heredia, Fuente del Berro, Madrid",279000,63,2.0,S,4ª,1,04,69147
madrid,villaverde,"Piso en calle Calamocha, 1, Villaverde Alto, Madrid",136000,46,2.0,N,3ª,0,17,35011
madrid,villaverde,"Dúplex en calle Laguna del Marquesado, 11, Villaverde Alto, Madrid",180000,72,1.0,S,3ª,0,17,35011
madrid,chamberi,"Piso en Almagro, Madrid",3300000,340,5.0,S,5ª,3,07,65174
madrid,carabanchel,"Piso en calle de Alba de Tormes, 30, Puerta Bonita, Madrid",209000,77,3.0,N,3ª,0,11,3635
madrid,moncloa,"Ático en calle Valle de Pas, 26, Aravaca, Madrid",750000,106,3.0,S,5ª,0,09,71711
madrid,puente-de-vallecas,"Piso en calle Rafael Fernández Hijicos, 41, Palomeras sureste, Madrid",280000,105,3.0,S,4ª,2,13,32666
madrid,villaverde,"Piso en Villaverde Alto, Madrid",195000,71,2.0,N,ENTREPLANTA,1,17,35011
madrid,centro,"Piso en calle de la Cruz, 20, Sol, Madrid",940000,111,2.0,S,3ª,0,01,44958
madrid,tetuan,"Estudio en calle de las Magnolias, Ventilla-Almenara, Madrid",250000,60,2.0,N,BAJO,0,06,45762
madrid,chamberi,"Ático en Trafalgar, Madrid",950000,78,2.0,S,2ª,0,07,65174
madrid,villaverde,"Piso en avenida de los Rosales, Butarque, Madrid",286000,155,3.0,S,2ª,0,17,35011
madrid,chamberi,"Piso en calle de Boix y Morer, Vallehermoso, Madrid",1700000,329,4.0,S,6ª,0,07,65174
madrid,fuencarral,"Ático en Las Tablas, Madrid",743000,143,2.0,S,7ª,0,08,62385
madrid,retiro,"Piso en Jerónimos, Madrid",6500000,450,5.0,S,4ª,0,03,64787
madrid,san-blas,"Piso en calle Rio Matarrañán, s/n, Salvador, Madrid",292000,52,1.0,S,1ª,0,20,44468
madrid,centro,"Piso en calle de los Abades, Lavapiés-Embajadores, Madrid",148000,20,1.0,N,BAJO,0,01,44958
madrid,chamberi,"Piso en calle de Zurbano, Almagro, Madrid",1200000,100,2.0,S,1ª,0,07,65174
madrid,barrio-de-salamanca,"Piso en calle de Claudio Coello, Castellana, Madrid",1050000,111,2.0,S,3ª,0,04,69147
madrid,barrio-de-salamanca,"Piso en Lista, Madrid",2239000,163,3.0,S,3ª,3,04,69147
madrid,moncloa,"Casa o chalet independiente en calle de la Virgen de los Rosales, Aravaca, Madrid",3450000,588,9.0,S,5ª,7,09,71711
madrid,barrio-de-salamanca,"Dúplex en calle de Méjico, 7, Guindalera, Madrid",899000,111,3.0,S,5ª,2,04,69147
madrid,ciudad-lineal,"Piso en calle de Torrelaguna, San Pascual, Madrid",709200,115,3.0,S,1ª,0,15,46937
madrid,centro,"Piso en calle de Isabel la Católica, 11, Palacio, Madrid",285000,36,1.0,S,4ª,0,01,44958
madrid,barrio-de-salamanca,"Piso en Lista, Madrid",1999000,189,3.0,S,1ª,0,04,69147
madrid,ciudad-lineal,"Piso en José Silva, 17, San Juan Bautista, Madrid",828000,70,2.0,S,3ª,0,15,46937
madrid,barrio-de-salamanca,"Piso en Lista, Madrid",720000,99,1.0,S,1ª,1,04,69147
madrid,chamartin,"Piso en Nueva España, Madrid",860000,130,3.0,S,1ª,0,05,79274
madrid,chamartin,"Ático en avenida del Doctor Arce, El Viso, Madrid",3800000,420,3.0,S,9ª,0,05,79274
madrid,villaverde,"Piso en Los Rosales, Madrid",185000,86,3.0,S,9ª,0,17,35011
madrid,barrio-de-salamanca,"Piso en calle de Juan Bravo, 69, Lista, Madrid",435000,56,2.0,S,BAJO,0,04,69147
madrid,chamberi,"Piso en Almagro, Madrid",1550000,153,4.0,S,5ª,0,07,65174
madrid,latina,"Piso en Aluche, Madrid",270000,82,3.0,N,3ª,2,10,38078
madrid,hortaleza,"Ático en calle de María de las Mercedes de Borbón, Valdebebas - Valdefuentes, Madrid",979000,118,3.0,S,5ª,2,16,61472
madrid,villaverde,"Piso en Los Rosales, Madrid",162500,84,3.0,N,1ª,1,17,35011
madrid,barrio-de-salamanca,"Dúplex en calle de los Peñascales, Fuente del Berro, Madrid",384600,86,2.0,N,BAJO,0,04,69147
madrid,centro,"Piso en Palacio, Madrid",3450000,450,4.0,S,2ª,0,01,44958
madrid,barrio-de-salamanca,"Piso en Recoletos, Madrid",3050000,230,4.0,S,2ª,0,04,69147
madrid,latina,"Piso en calle de Villagarcía, Lucero, Madrid",289900,95,3.0,S,2ª,0,10,38078
madrid,chamberi,"Piso en Trafalgar, Madrid",1134000,100,2.0,S,2ª,0,07,65174
madrid,usera,"Piso en calle de Ramón Luján, 71, Almendrales, Madrid",275000,123,3.0,S,BAJO,0,12,34651
madrid,villa-de-vallecas,"Piso en calle la Escuela de Vallecas, 58, Ensanche de Vallecas - La Gavia, Madrid",363000,87,2.0,S,4ª,0,18,39836
madrid,arganzuela,"Estudio en Legazpi, Madrid",340000,53,3.0,S,5ª,1,02,52857
madrid,tetuan,"Piso en calle Pinos Alta, Ventilla-Almenara, Madrid",460000,90,3.0,S,2ª,2,06,45762
madrid,barrio-de-salamanca,"Piso en calle del Príncipe de Vergara, Castellana, Madrid",2469000,223,4.0,S,1ª,0,04,69147
madrid,tetuan,"Piso en Cuatro Caminos, Madrid",740000,132,2.0,S,1ª,2,06,45762
madrid,centro,"Piso en calle de Apodaca, Chueca-Justicia, Madrid",1350000,151,2.0,S,3ª,0,01,44958
madrid,barrio-de-salamanca,"Piso en calle de Goya, Recoletos, Madrid",2200000,150,2.0,S,3ª,2,04,69147
madrid,arganzuela,"Piso en calle de Cáceres, Delicias, Madrid",219000,58,2.0,N,4ª,0,02,52857
madrid,centro,"Ático en calle de la Libertad, Chueca-Justicia, Madrid",395000,74,2.0,N,4ª,0,01,44958
madrid,puente-de-vallecas,"Piso en calle de Peironcely, 42, Entrevías, Madrid",250000,70,3.0,N,4ª,1,13,32666
madrid,villa-de-vallecas,"Piso en calle Peña Rivera, Casco Histórico de Vallecas, Madrid",284900,80,2.0,S,1ª,2,18,39836
madrid,villa-de-vallecas,"Piso en Parcela Rm C-26, s/n, Ensanche de Vallecas - La Gavia, Madrid",303883,94,3.0,S,3ª,0,18,39836
madrid,villa-de-vallecas,"Piso en Casco Histórico de Vallecas, Madrid",185000,78,2.0,N,1ª,1,18,39836
madrid,chamberi,"Piso en Vallehermoso, Madrid",1331000,176,3.0,S,9ª,0,07,65174
madrid,fuencarral,"Piso en Mirasierra, Madrid",1712500,354,5.0,S,7ª,0,08,62385
madrid,tetuan,"Piso en Ventilla-Almenara, Madrid",1250000,142,3.0,S,5ª,3,06,45762
madrid,tetuan,"Piso en calle Cuatro Amigos, 1, Ventilla-Almenara, Madrid",910000,185,5.0,S,6ª,2,06,45762
madrid,centro,"Piso en via Gran Vía, Malasaña-Universidad, Madrid",1500000,143,2.0,S,2ª,0,01,44958
madrid,barajas,"Piso en calle de la Bahía de Cádiz, Campo de las Naciones-Corralejos, Madrid",575000,100,2.0,S,3ª,0,21,58405
madrid,ciudad-lineal,"Piso en calle de Emilio Ferrari, 56, Pueblo Nuevo, Madrid",450000,90,3.0,N,1ª,0,15,46937
madrid,centro,"Piso en calle de Apodaca, Chueca-Justicia, Madrid",1400000,121,2.0,S,1ª,0,01,44958
madrid,barrio-de-salamanca,"Piso en calle del General Pardiñas, Goya, Madrid",950000,96,3.0,S,6ª,0,04,69147
madrid,barrio-de-salamanca,"Piso en calle del General Oráa, Castellana, Madrid",995000,114,3.0,S,ENTREPLANTA,0,04,69147
madrid,ciudad-lineal,"Piso en calle Hernández de Tejada, 10, San Pascual, Madrid",730000,102,2.0,S,1ª,0,15,46937
madrid,centro,"Piso en calle de la Redondilla, Palacio, Madrid",150000,60,1.0,N,-1,0,01,44958
madrid,centro,"Piso en calle del Gobernador, Huertas-Cortes, Madrid",420000,60,2.0,N,1ª,0,01,44958
madrid,ciudad-lineal,"Estudio en calle del Caribe, 4, San Pascual, Madrid",300000,41,4.0,S,5ª,0,15,46937
madrid,chamartin,"Piso en calle de Mauricio Legendre, 17, Castilla, Madrid",710000,133,4.0,S,5ª,2,05,79274
madrid,moncloa,"Piso en calle Arriaza, 8, Argüelles, Madrid",365000,44,1.0,S,5ª,0,09,71711
madrid,retiro,"Piso en calle de Fernán González, Ibiza, Madrid",959000,91,3.0,S,BAJO,3,03,64787
madrid,barrio-de-salamanca,"Piso en Castellana, Madrid",1090000,105,2.0,S,3ª,0,04,69147
madrid,chamberi,"Ático en paseo de San Francisco de Sales, Vallehermoso, Madrid",968560,142,2.0,S,9ª,2,07,65174
madrid,tetuan,"Ático en calle de Bravo Murillo, Cuatro Caminos, Madrid",450000,95,1.0,S,4ª,0,06,45762
madrid,tetuan,"Piso en calle de Santa Juliana, Bellas Vistas, Madrid",455000,74,2.0,S,2ª,0,06,45762
madrid,centro,"Piso en calle de los Jardines, Sol, Madrid",690000,134,4.0,S,2ª,2,01,44958
madrid,hortaleza,"Piso en Sanchinarro, Madrid",540000,100,2.0,S,2ª,2,16,61472
madrid,barrio-de-salamanca,"Piso en calle Calle del Conde de Peñalver, Goya, Madrid",1390000,160,3.0,S,4ª,1,04,69147
madrid,chamartin,"Piso en Bernabéu-Hispanoamérica, Madrid",1250000,174,2.0,S,3ª,0,05,79274
